jud,uat,GEORGE SIMION,CRIN ANTONESCU,NICUȘOR DAN,VICTOR PONTA,Prezenta,Castigator,Procent castigator,Lat,Long,Mediu,Procent plecari din populatie (2023),Suprafata locuibila/cap de locuitor (m patrati) 2023,Numarul de salariati raportat la populatie (% din populatie) 2023,Cote de impozit raportat la populatie (2022),Fonduri pe cap de locuitor (2022),Pacienti la un medic 2023,Varsta medie a populatiei in 2023,Ponderea somerilor in 2023
BISTRIȚA-NĂSĂUD,MAIERU,54.11,14.48,10.69,17.68,38.03,GEORGE-NICOLAE SIMION,54.11,47.48928688,24.74660951,RURAL,1.094491062,20.27277149,23.28833759,275.433045,411.6081394,2741,37.7,3.1
BISTRIȚA-NĂSĂUD,MATEI,27.25,41.1,11.26,15.65,47.05,GEORGE-CRIN-LAURENȚIU ANTONESCU,41.1,46.99051049,24.2534311,RURAL,2.042517716,26.35181326,7.127969987,187.7488716,117.2109151,2399,43.3,1.3
BISTRIȚA-NĂSĂUD,MICEȘTII DE CÂMPIE,39.53,25.25,7.97,22.92,37.96,GEORGE-NICOLAE SIMION,39.53,46.84460906,24.31226572,RURAL,2.615694165,32.84305835,6.539235412,93.11673152,0,#DIV/0!,46,0.6
BISTRIȚA-NĂSĂUD,MILAȘ,38.78,37.39,7.13,12.7,59.45,GEORGE-NICOLAE SIMION,38.78,46.82700017,24.42652564,RURAL,2.245250432,25.33333333,6.303972366,141.5412766,0,1158,44.38,1.5
BISTRIȚA-NĂSĂUD,MONOR,51.99,15.04,8.41,17.48,44.56,GEORGE-NICOLAE SIMION,51.99,46.94397206,24.70232558,RURAL,1.112877583,26.75993641,37.20190779,651.6996904,35.57739938,#DIV/0!,44.17,0.4
BISTRIȚA-NĂSĂUD,MUNICIPIUL BISTRIȚA,33.11,19.8,26.42,15.09,46.59,GEORGE-NICOLAE SIMION,33.11,47.14376773,24.50021348,URBAN,1.639171009,21.93507784,41.82898088,1263.19193,559.5729481,265.7893258,40.81,0.9
BISTRIȚA-NĂSĂUD,MĂGURA ILVEI,64.04,10.91,9.48,13.6,33.89,GEORGE-NICOLAE SIMION,64.04,47.36286613,24.81516508,RURAL,1.867321867,18.51253071,11.05651106,151.0318841,179.5082126,2035,41.18,8.8
BISTRIȚA-NĂSĂUD,MĂRIȘELU,46.93,28.07,7.39,13.86,45.76,GEORGE-NICOLAE SIMION,46.93,47.01360707,24.51329829,RURAL,2.173038229,23.03219316,5.311871227,119.6082764,72.21253515,2485,40.06,1.8
BISTRIȚA-NĂSĂUD,NEGRILEȘTI,54.26,13.46,7.14,17.86,37.54,GEORGE-NICOLAE SIMION,54.26,47.31921059,24.05396954,RURAL,2.246220302,16.81036717,9.460043197,137.9631534,87.28277635,2315,42.76,0
BISTRIȚA-NĂSĂUD,NIMIGEA,50.11,20.35,9.01,16.25,41.93,GEORGE-NICOLAE SIMION,50.11,47.24897708,24.31893823,RURAL,1.7397882,20.76342663,5.52193646,127.341623,0,2644,40.26,2.2
BISTRIȚA-NĂSĂUD,NUȘENI,32.89,43.16,9.15,11.24,63.85,GEORGE-CRIN-LAURENȚIU ANTONESCU,43.16,47.08498306,24.17287304,RURAL,1.869158879,20.10766355,8.523364486,256.7525849,5.27732644,2675,44.75,2.4
BISTRIȚA-NĂSĂUD,ORAȘ BECLEAN,34.17,28.83,17.09,15.06,46.88,GEORGE-NICOLAE SIMION,34.17,47.16610766,24.17684964,URBAN,1.921182266,19.07569787,28.94909688,746.0945249,2730.939029,329.1891892,39.61,2.4
BISTRIȚA-NĂSĂUD,ORAȘ NĂSĂUD,39.56,20.07,17.24,18.95,41.68,GEORGE-NICOLAE SIMION,39.56,47.29193451,24.41234749,URBAN,2.563875873,20.76005658,22.60631244,799.1850158,882.4662329,269.3095238,40.46,2
BISTRIȚA-NĂSĂUD,ORAȘ SÂNGEORZ-BĂI,60.31,14.39,11.9,10.39,36.25,GEORGE-NICOLAE SIMION,60.31,47.41906465,24.66788675,URBAN,1.253194822,15.6518262,14.40349575,282.4240438,3133.903924,3032.25,35.71,5.6
BISTRIȚA-NĂSĂUD,PARVA,68.09,11.46,4.42,13.42,31.58,GEORGE-NICOLAE SIMION,68.09,47.41695635,24.57257969,RURAL,1.728880157,14.51119843,10.01964637,101.6113949,572.5827112,2545,35.87,2.6
BISTRIȚA-NĂSĂUD,PETRU RAREȘ,50.59,24.48,7.25,13.24,40.08,GEORGE-NICOLAE SIMION,50.59,47.20534177,24.00507693,RURAL,1.775956284,15.86939891,15,263.5453312,59.0160152,1830,38.36,2.7
BISTRIȚA-NĂSĂUD,POIANA ILVEI,46.86,18.82,11.57,19.22,43.27,GEORGE-NICOLAE SIMION,46.86,47.35221462,24.74935007,RURAL,1.784488675,23.5483871,8.236101579,173.9539607,200.0216655,#DIV/0!,43.08,0
BISTRIȚA-NĂSĂUD,PRUNDU BÂRGĂULUI,52.11,14.12,14.35,15.12,43.18,GEORGE-NICOLAE SIMION,52.11,47.23143183,24.73393678,RURAL,1.95672924,21.72144448,26.75787464,869.2380649,137.566359,2095.333333,41.09,0.3
BISTRIȚA-NĂSĂUD,REBRA,65.67,19.75,4.36,8.58,34.99,GEORGE-NICOLAE SIMION,65.67,47.3427329,24.51462175,RURAL,2.367079388,14.68681719,19.84705025,173.2885808,39.9014958,2746,37.12,2.3
BISTRIȚA-NĂSĂUD,REBRIȘOARA,53.2,14.52,8.84,20.27,37.88,GEORGE-NICOLAE SIMION,53.2,47.4095,24.47655556,RURAL,2.448290418,21.52807092,17.01139721,203.9274126,320.4794093,2369,39.06,2
BISTRIȚA-NĂSĂUD,RODNA,57.22,11.78,10.84,17.25,39.78,GEORGE-NICOLAE SIMION,57.22,47.48799473,24.83777446,RURAL,1.56825092,20.01024164,13.26612258,200.3794146,949.473433,3124.5,38.78,3.1
BISTRIȚA-NĂSĂUD,ROMULI,54.74,22.63,9.32,10.48,43.69,GEORGE-NICOLAE SIMION,54.74,47.55880825,24.44095254,RURAL,1.469756925,24.11531939,17.29790842,420.6923077,1154.220663,1769,38.23,3.5
BISTRIȚA-NĂSĂUD,RUNCU SALVEI,47.26,32.46,7.64,8.59,42.26,GEORGE-NICOLAE SIMION,47.26,47.36235629,24.3301372,RURAL,1.084430674,18.81487219,5.267234702,107.6154434,484.1093272,#DIV/0!,39.55,0
BISTRIȚA-NĂSĂUD,SALVA,35.98,38.12,7.18,15.9,53.27,GEORGE-CRIN-LAURENȚIU ANTONESCU,38.12,47.32316667,24.36110545,RURAL,1.824401368,21.21702775,8.627898138,262.4710064,137.8911336,2631,43.44,2.7
BISTRIȚA-NĂSĂUD,SILIVAȘU DE CÂMPIE,39.79,35.54,3.18,18.83,53.85,GEORGE-NICOLAE SIMION,39.79,46.78487213,24.28539909,RURAL,2.132435466,19.00673401,5.499438833,152.2812846,301.923588,891,44.54,0.8
BISTRIȚA-NĂSĂUD,SPERMEZEU,43.93,31.32,6.76,12.69,38.17,GEORGE-NICOLAE SIMION,43.93,47.30401281,24.1568478,RURAL,1.410835214,17.20513544,6.010158014,86.12258606,145.9927232,3544,42.25,0.9
BISTRIȚA-NĂSĂUD,SÂNMIHAIU DE CÂMPIE,41.77,29.27,6.55,18.14,63.67,GEORGE-NICOLAE SIMION,41.77,46.89579057,24.33430059,RURAL,2.625482625,27.16602317,4.71042471,107.1094109,18.56006121,#DIV/0!,43.81,1.4
BISTRIȚA-NĂSĂUD,TEACA,48.52,21.84,10.38,12.71,37.65,GEORGE-NICOLAE SIMION,48.52,46.90792784,24.48734868,RURAL,1.368159204,18.37953092,8.617626155,147.2590628,26.37223696,2814,39.48,3.8
BISTRIȚA-NĂSĂUD,TELCIU,57.68,13.6,9.7,14.42,33.91,GEORGE-NICOLAE SIMION,57.68,47.48131438,24.42448109,RURAL,1.118953348,20.73179549,8.796694784,228.2101585,2119.937276,2904.5,41.08,4.3
BISTRIȚA-NĂSĂUD,TIHA BÂRGĂULUI,69.27,9.14,10.82,7.41,38.25,GEORGE-NICOLAE SIMION,69.27,47.23655182,24.93067901,RURAL,1.44057623,17.86194478,11.61464586,182.4942391,309.308993,2221.333333,37.79,2.2
BISTRIȚA-NĂSĂUD,TÂRLIȘUA,34.66,41.23,10.37,10.72,45.29,GEORGE-CRIN-LAURENȚIU ANTONESCU,41.23,47.4187437,24.16790658,RURAL,1.665065642,16.46397695,8.773615114,124.7280176,75.92341633,3123,44.31,3.7
BISTRIȚA-NĂSĂUD,URIU,45.41,26.33,11.81,11.67,46.59,GEORGE-NICOLAE SIMION,45.41,47.21493221,24.08190633,RURAL,1.682953312,21.20168295,12.24212812,234.7337698,0,1842,40.92,3
BISTRIȚA-NĂSĂUD,URMENIȘ,52.19,26.77,6.73,10.44,43.85,GEORGE-NICOLAE SIMION,52.19,46.78905396,24.36678079,RURAL,1.904212349,19.5949221,6.001154068,115.8544734,62.52887882,1733,41.62,1.3
BISTRIȚA-NĂSĂUD,ZAGRA,41.14,42.58,3.94,10.11,42.44,GEORGE-CRIN-LAURENȚIU ANTONESCU,42.58,47.40387008,24.26439552,RURAL,1.47579693,21.07113341,2.951593861,105.186381,204.1221016,3388,38.86,5.1
BISTRIȚA-NĂSĂUD,ȘANȚ,56.83,18.01,7.96,15.68,47.13,GEORGE-NICOLAE SIMION,56.83,47.50012976,24.96722439,RURAL,1.095732411,19.75980392,20.01153403,380.2690311,341.4521338,3468,37.27,2.9
BISTRIȚA-NĂSĂUD,ȘIEU,47.51,25.26,8.46,13.9,38.03,GEORGE-NICOLAE SIMION,47.51,47.01279248,24.62545676,RURAL,1.613468958,21.59207296,7.190459488,209.060153,74.40924896,1425.5,41.13,0.6
BISTRIȚA-NĂSĂUD,ȘIEU-MĂGHERUȘ,57.27,15.35,12.33,9.31,43.84,GEORGE-NICOLAE SIMION,57.27,47.08929999,24.37859826,RURAL,2.277520034,18.65900464,31.33698861,443.4041067,0,2371,37.02,1.9
BISTRIȚA-NĂSĂUD,ȘIEU-ODORHEI,43.38,21.56,12.97,17.98,61.51,GEORGE-NICOLAE SIMION,43.38,47.13221794,24.26961802,RURAL,1.77919708,25.38731752,4.972627737,104.8142028,92.91022778,2192,44.5,1.5
BISTRIȚA-NĂSĂUD,ȘIEUȚ,51.79,22.98,6.73,12.22,44.68,GEORGE-NICOLAE SIMION,51.79,46.99609405,24.69076527,RURAL,1.50712831,20.14297352,4.195519348,93.4362173,0,2455,41.76,2.3
BISTRIȚA-NĂSĂUD,ȘINTEREAG,45.4,18.97,13.18,17.15,50.47,GEORGE-NICOLAE SIMION,45.4,47.16772454,24.32820509,RURAL,1.830331203,23.62027891,8.919233004,122.4475703,0,3442,43.85,1.4
BOTOȘANI,ADĂȘENI,56.34,15.14,5.99,17.61,15.44,GEORGE-NICOLAE SIMION,56.34,48.06841512,26.94020851,RURAL,2.661870504,14.47482014,7.26618705,212.9857347,0,#DIV/0!,40.09,1.5
BOTOȘANI,ALBEȘTI,57.63,18.52,6.94,12.82,35.22,GEORGE-NICOLAE SIMION,57.63,47.6897475,27.08939994,RURAL,2.343404569,12.92188651,2.68238762,85.13747066,46.67062793,3392.5,33.94,0.4
BOTOȘANI,AVRĂMENI,47.52,19.42,7.33,19.68,53.33,GEORGE-NICOLAE SIMION,47.52,48.01848789,26.95697353,RURAL,1.719967751,15.23622682,4.353668369,187.0021198,0,3721,38.16,0.5
BOTOȘANI,BLÂNDEȘTI,49.12,24.19,5.9,17.26,45.38,GEORGE-NICOLAE SIMION,49.12,47.70654776,26.9018875,RURAL,2.444208289,18.75292242,4.091392136,75.09773663,0,1882,43.31,0.5
BOTOȘANI,BROSCĂUȚI,50.58,20.25,5.66,19.67,39.27,GEORGE-NICOLAE SIMION,50.58,47.95517181,26.47784742,RURAL,2.008032129,18.72598085,5.93141798,0,0,#DIV/0!,42.48,1.4
BOTOȘANI,BRĂEȘTI,48.26,24.79,5.9,18.29,51.56,GEORGE-NICOLAE SIMION,48.26,47.86062878,26.46574043,RURAL,1.363193768,17.41139241,3.407984421,0,0,2054,40.78,2
BOTOȘANI,BĂLUȘENI,49.87,18.83,8.69,17.95,41.2,GEORGE-NICOLAE SIMION,49.87,47.67517549,26.78821149,RURAL,1.806722689,22.36680672,3.739495798,105.6131584,74.3379138,2380,42.08,0.6
BOTOȘANI,CONCEȘTI,42.68,20.73,6.1,26.31,36.04,GEORGE-NICOLAE SIMION,42.68,48.14595317,26.59160894,RURAL,1.373626374,18.74340659,6.538461538,0,0,#DIV/0!,41.04,3.5
BOTOȘANI,COPĂLĂU,57.32,16.4,8.71,13.62,41.1,GEORGE-NICOLAE SIMION,57.32,47.59784902,26.89982132,RURAL,1.379471592,14.77647884,2.758943184,0,0,2138.5,38.19,0.8
BOTOȘANI,CORDĂRENI,38.1,28.94,4.66,22.67,48.67,GEORGE-NICOLAE SIMION,38.1,48.00114646,26.59329273,RURAL,1.998788613,22.45184737,2.907328892,0,0,1651,42.71,1.8
BOTOȘANI,CORLĂTENI,55.38,17.25,6.17,18.04,42.05,GEORGE-NICOLAE SIMION,55.38,47.93940036,26.58862979,RURAL,2.576235542,20.2723449,5.205047319,0,0,1902,43.1,6.3
BOTOȘANI,CORNI,61.14,11.6,6.13,16.91,36.51,GEORGE-NICOLAE SIMION,61.14,47.64901679,26.58693917,RURAL,1.224996123,20.43402078,3.752519771,0,0,3224.5,37.79,1.1
BOTOȘANI,COȘULA,53.31,24.73,4.78,12.07,52.2,GEORGE-NICOLAE SIMION,53.31,47.60208814,26.78033855,RURAL,2.405063291,14.34272152,2.943037975,0,0,3160,36.79,2.1
BOTOȘANI,COȚUȘCA,44.32,22.62,5.05,22.54,22.17,GEORGE-NICOLAE SIMION,44.32,48.12259981,26.87519996,RURAL,1.614035088,14.90789474,3.263157895,0,0,2850,40.03,0.4
BOTOȘANI,CRISTEȘTI,61.01,13.2,5.76,16.5,36.48,GEORGE-NICOLAE SIMION,61.01,47.60648236,26.71454921,RURAL,2.140798683,14.94071634,3.581720873,0,0,2429,37.35,1.3
BOTOȘANI,CRISTINEȘTI,49.16,17.13,6.24,22.91,39.02,GEORGE-NICOLAE SIMION,49.16,48.09334404,26.38627305,RURAL,1.934963719,15.20747111,4.729911314,0,0,3721,37.37,5.9
BOTOȘANI,CURTEȘTI,45.98,16.47,15.79,16.34,45.02,GEORGE-NICOLAE SIMION,45.98,47.69465109,26.64751292,RURAL,2.630729503,26.9448031,9.748224661,0,0,3098,38.36,0.7
BOTOȘANI,CÂNDEȘTI,49.62,16.13,3.69,25.96,35.53,GEORGE-NICOLAE SIMION,49.62,47.92467084,26.21008973,RURAL,1.458434614,18.9718036,3.257170637,0,0,2057,41.09,0.6
BOTOȘANI,CĂLĂRAȘI,43.99,29.8,8.23,13.62,42.18,GEORGE-NICOLAE SIMION,43.99,47.61027463,27.26707658,RURAL,1.461442786,22.91324627,2.985074627,0,0,#DIV/0!,40.96,3.7
BOTOȘANI,DERSCA,54.13,13.05,6.23,23.47,34.75,GEORGE-NICOLAE SIMION,54.13,47.98085351,26.22763437,RURAL,1.616094987,22.3555409,5.178100264,137.6175312,0,3032,40.91,1.6
BOTOȘANI,DIMĂCHENI,46.61,36.23,2.12,11.23,48.53,GEORGE-NICOLAE SIMION,46.61,47.90455193,26.55746253,RURAL,3.007518797,16.60075188,3.308270677,85.79955621,0,#DIV/0!,39.37,0
BOTOȘANI,DOBÂRCENI,51.85,18.61,6.79,18.02,36.83,GEORGE-NICOLAE SIMION,51.85,47.8368314,27.060959,RURAL,1.861252115,22.88832487,3.384094755,101.7185554,0,2364,41.86,2.9
BOTOȘANI,DRĂGUȘENI,46.87,15.81,6.55,26.78,17.78,GEORGE-NICOLAE SIMION,46.87,48.03301294,26.82746269,RURAL,2.001617469,7.395875455,2.749696725,130.7209211,0,494.6,36.49,1
BOTOȘANI,DURNEȘTI,53.53,21.02,5.39,15.55,38.68,GEORGE-NICOLAE SIMION,53.53,47.75830623,27.11149578,RURAL,2.474335351,17.95367202,2.605948934,98.1828125,140.2846354,3799,38.69,1.9
BOTOȘANI,DÂNGENI,50.96,23.56,5.21,15.89,27.88,GEORGE-NICOLAE SIMION,50.96,47.84727299,26.92248436,RURAL,2.199183161,14.92836946,3.173107132,0,0,3183,38.57,1
BOTOȘANI,FRUMUȘICA,61.95,11.72,6.79,15.05,34.1,GEORGE-NICOLAE SIMION,61.95,47.51964289,26.84852431,RURAL,2.722385989,16.99237038,4.248309346,105.6122874,165.1227005,5767,38.71,1
BOTOȘANI,GEORGE ENESCU,46.49,23.91,5.9,19.74,42.03,GEORGE-NICOLAE SIMION,46.49,48.02744177,26.52465503,RURAL,1.587826662,19.48064836,3.043334436,85.95612312,304.124427,3023,41.37,2.9
BOTOȘANI,GORBĂNEȘTI,49.75,22.9,5.57,18.03,40.42,GEORGE-NICOLAE SIMION,49.75,47.77653123,26.8815773,RURAL,1.670209535,17.15062253,2.641967811,91.24685817,53.11310592,3293,38.78,0.3
BOTOȘANI,HAVÂRNA,48.13,15.46,7.68,25.52,29.98,GEORGE-NICOLAE SIMION,48.13,48.0547938,26.65472328,RURAL,2.032819006,24.99853049,2.743081068,82.9983104,768.2814386,4083,45.04,1.3
BOTOȘANI,HILIȘEU-HORIA,49.11,16.09,8.88,21,36.63,GEORGE-NICOLAE SIMION,49.11,48.0123188,26.29679913,RURAL,2.340550029,14.89379754,4.095962551,150.1591106,461.1334103,3418,38.28,3.5
BOTOȘANI,HLIPICENI,50.32,17.02,10,17.98,35.74,GEORGE-NICOLAE SIMION,50.32,47.58868631,27.14308097,RURAL,1.587777112,18.00179748,3.235470342,104.5094955,0,3338,41.39,0.9
BOTOȘANI,HUDEȘTI,51.52,22.47,4.27,18.65,39.27,GEORGE-NICOLAE SIMION,51.52,48.14435383,26.51898307,RURAL,1.602564103,18.0224359,3.407557355,94.02959761,1.409876954,5928,39.98,5
BOTOȘANI,HĂNEȘTI,42.23,32.36,5.66,14.89,15.79,GEORGE-NICOLAE SIMION,42.23,47.92282042,27.00839916,RURAL,1.443601664,7.448250551,2.422314656,80.42885246,0,4087,34.25,1.1
BOTOȘANI,IBĂNEȘTI,44.32,22.32,6.26,22.08,43.11,GEORGE-NICOLAE SIMION,44.32,48.05231989,26.39360826,RURAL,2.239007284,19.06339358,3.668734826,140.2101021,0,1853.5,42.02,2.4
BOTOȘANI,LEORDA,53.61,20.78,4.92,17.17,47.34,GEORGE-NICOLAE SIMION,53.61,47.82323395,26.47672838,RURAL,2.083333333,14.5125,6.78030303,160.7051476,0,2640,39.83,0.6
BOTOȘANI,LOZNA,55.12,16.04,5.63,18.09,38.82,GEORGE-NICOLAE SIMION,55.12,47.93577392,26.27993438,RURAL,1.568825911,17.04807692,8.299595142,89.37575758,0,1976,38.31,0
BOTOȘANI,LUNCA,46.09,22.15,6.27,21.2,37.71,GEORGE-NICOLAE SIMION,46.09,47.61710486,27.01628757,RURAL,1.74752217,22.18127282,3.46896192,85.77672634,0,1917,43.8,0.4
BOTOȘANI,MANOLEASA,50.58,19.56,4.05,21.06,26.01,GEORGE-NICOLAE SIMION,50.58,47.99972911,27.07388912,RURAL,1.730418944,16.82058288,5.707346691,178.5015179,0,#DIV/0!,38.46,1.9
BOTOȘANI,MIHAI EMINESCU,49.57,14.38,13.41,17.33,50.16,GEORGE-NICOLAE SIMION,49.57,47.77661297,26.56973505,RURAL,1.82172319,27.35311641,15.12373969,353.050974,88.8627085,4364,38.85,0.6
BOTOȘANI,MIHĂILENI,54.97,20.55,8.38,12.43,37.73,GEORGE-NICOLAE SIMION,54.97,47.96053972,26.15282537,RURAL,1.904006347,21.43633479,6.267354225,165.0710082,346.2189094,630.25,40.06,1.9
BOTOȘANI,MIHĂLĂȘENI,58.54,19.04,4.63,13.52,20.48,GEORGE-NICOLAE SIMION,58.54,47.88723588,27.09473572,RURAL,1.910480349,11.17467249,1.774017467,124.9229481,0,3664,36.05,2.1
BOTOȘANI,MILEANCA,45.67,18.36,7.91,24.33,34.57,GEORGE-NICOLAE SIMION,45.67,48.08751637,26.73589666,RURAL,1.739482201,20.52265372,3.802588997,87.03990518,233.784275,2472,40.62,1.3
BOTOȘANI,MITOC,57.42,11.96,5.26,19.62,31.28,GEORGE-NICOLAE SIMION,57.42,48.10075124,26.98957598,RURAL,2.211874272,22.89406286,3.725261932,130.5332178,0,1718,38.3,1.8
BOTOȘANI,MUNICIPIUL BOTOȘANI,36.18,17.08,19.43,21.66,44.77,GEORGE-NICOLAE SIMION,36.18,47.74468144,26.67811195,URBAN,2.588539318,21.81714593,31.86548267,849.9179209,117.2251473,251.2331155,41.62,0.6
BOTOȘANI,MUNICIPIUL DOROHOI,39.61,17.78,13.27,24.55,41.33,GEORGE-NICOLAE SIMION,39.61,47.97716748,26.4265619,URBAN,2.358652985,19.17495352,19.89532401,500.7184631,635.2376919,345.7380952,41.57,1.1
BOTOȘANI,NICȘENI,57.85,11.83,6.91,19.2,41.42,GEORGE-NICOLAE SIMION,57.85,47.86890697,26.65179479,RURAL,1.644359465,18.92313576,2.179732314,90.09108305,0,2615,41.32,0.3
BOTOȘANI,ORAȘ BUCECEA,47.8,18.83,9.68,19.24,35.99,GEORGE-NICOLAE SIMION,47.8,47.76960784,26.45071316,URBAN,2.336361951,20.37548674,8.177266827,164.6737523,135.2780037,2696.5,40.07,0.6
BOTOȘANI,ORAȘ DARABANI,42.48,20.48,12.62,19.33,31.04,GEORGE-NICOLAE SIMION,42.48,48.1735001,26.62217471,URBAN,2.547919589,14.84034596,9.505999688,275.2234376,353.8893903,3208.5,39.84,1.5
BOTOȘANI,ORAȘ FLĂMÂNZI,49.9,19.18,10.45,14.73,38.28,GEORGE-NICOLAE SIMION,49.9,47.55066659,26.94429858,URBAN,1.644765469,17.2388826,6.492037247,178.0751376,1677.930708,1641.571429,39.02,0.6
BOTOȘANI,ORAȘ SĂVENI,42.9,19.39,11.03,21.9,37.52,GEORGE-NICOLAE SIMION,42.9,47.96686031,26.86645107,URBAN,2.299437915,18.41926418,11.3183444,334.8940983,1041.548844,1565.6,41.08,1.4
BOTOȘANI,ORAȘ ȘTEFĂNEȘTI,52.12,21.46,6.6,15.51,36.91,GEORGE-NICOLAE SIMION,52.12,47.78848751,27.19769328,URBAN,2.544570502,17.43873582,6.450567261,289.9352529,229.1972638,1542.5,37.77,4.6
BOTOȘANI,POMÂRLA,38.39,35.83,4.45,17.06,51.73,GEORGE-NICOLAE SIMION,38.39,48.0549916,26.30704188,RURAL,1.808176101,16.32783019,5.738993711,145.6074219,40.40273438,2544,40.22,3.9
BOTOȘANI,PRĂJENI,53.82,24.46,6.26,11.25,40.52,GEORGE-NICOLAE SIMION,53.82,47.48731778,27.03112627,RURAL,2.000606244,17.20157624,2.819036072,74.53254973,0,3299,38,1.2
BOTOȘANI,PĂLTINIȘ,49,20.27,6.23,19.75,17.83,GEORGE-NICOLAE SIMION,49,48.22111525,26.68336525,RURAL,1.906446541,12.19319969,2.496069182,80.31295581,124.5280995,#DIV/0!,38.04,0.9
BOTOȘANI,RIPICENI,56.34,24.95,3.51,10.72,13.02,GEORGE-NICOLAE SIMION,56.34,47.90571426,27.155272,RURAL,3.195837978,6.010590858,1.579338536,55.10405405,0,5382,35.37,2.1
BOTOȘANI,ROMA,58.34,14.2,7.72,15.82,34.51,GEORGE-NICOLAE SIMION,58.34,47.8419456,26.58951727,RURAL,1.964331869,15.36055828,7.805634531,118.9525752,66.5226925,1934.5,38.07,0.3
BOTOȘANI,ROMÂNEȘTI,55.93,19.07,7.59,12.59,35.32,GEORGE-NICOLAE SIMION,55.93,47.71472408,27.23715265,RURAL,2.188639917,15.67222512,7.034914018,323.0532575,0,1919,39.72,2.3
BOTOȘANI,RĂCHIȚI,56.77,13.79,10.04,15.29,46.74,GEORGE-NICOLAE SIMION,56.77,47.797349,26.70781775,RURAL,2.37388724,18.84015826,20.01978239,411.3529529,124.9040303,2527.5,39.17,0.5
BOTOȘANI,RĂDĂUȚI-PRUT,45.99,20.64,6.72,21.58,32.82,GEORGE-NICOLAE SIMION,45.99,48.20088134,26.82302558,RURAL,2.697731453,24.14714899,4.04659718,323.4397375,0,1631,42.24,1.5
BOTOȘANI,RĂUSENI,48.01,16.94,7.51,22.97,34.79,GEORGE-NICOLAE SIMION,48.01,47.5551109,27.21118883,RURAL,2.55354201,18.39621087,3.212520593,91.34479968,3.259813841,#DIV/0!,41.3,0.7
BOTOȘANI,SANTA MARE,53.13,20.03,8.04,13.08,36,GEORGE-NICOLAE SIMION,53.13,47.64115657,27.28244609,RURAL,1.888246628,21.15684008,2.543352601,100.397882,236.2114221,2595,39.81,7.3
BOTOȘANI,STĂUCENI,53.63,17.55,9.22,15.18,41.99,GEORGE-NICOLAE SIMION,53.63,47.7294754,26.77932962,RURAL,1.453957997,16.39310716,6.892837911,169.9744486,204.4846692,3714,39.17,0.5
BOTOȘANI,SUHARĂU,51.3,15.06,6.97,21.82,42.58,GEORGE-NICOLAE SIMION,51.3,48.13140606,26.42664239,RURAL,2.012637491,21.81652235,4.891177159,119.20051,0,4273,42.09,1.5
BOTOȘANI,SULIȚA,49.89,15.6,8.83,20.87,37.17,GEORGE-NICOLAE SIMION,49.89,47.64887965,26.92933982,RURAL,1.801177693,20.87080014,4.849324558,215.115725,153.655548,1443.5,42.13,1
BOTOȘANI,TODIRENI,50.05,19.59,7.11,19.59,36.76,GEORGE-NICOLAE SIMION,50.05,47.62233297,27.10995855,RURAL,1.458810069,14.89016018,5.377574371,126.2237029,433.769209,3496,38.8,0.9
BOTOȘANI,TRUȘEȘTI,50.61,17.32,8.35,18.86,38.62,GEORGE-NICOLAE SIMION,50.61,47.76147334,26.99388272,RURAL,2.217211575,15.94137542,6.895903796,310.8100019,0,2661,39.97,0.7
BOTOȘANI,TUDORA,47.5,21.94,6.19,20.84,34.82,GEORGE-NICOLAE SIMION,47.5,47.50250638,26.64849581,RURAL,1.007608472,22.58009459,4.071560765,85.7683846,25.2697087,2431.5,40.03,1.1
BOTOȘANI,UNGURENI,61.06,13.12,6.28,15.77,32.9,GEORGE-NICOLAE SIMION,61.06,47.89921853,26.76727787,RURAL,1.27780407,17.34311406,4.006941158,122.0235997,0,6339,39.26,0.9
BOTOȘANI,UNȚENI,55.19,16.42,7.16,17.04,40.29,GEORGE-NICOLAE SIMION,55.19,47.80424355,26.78466648,RURAL,2.294826916,21.09646052,3.072734345,70.94712644,0,2571,41.39,0.6
BOTOȘANI,VIIȘOARA,38.87,18.55,4.88,29.88,37.71,GEORGE-NICOLAE SIMION,38.87,48.16194607,26.74766222,RURAL,2.865497076,22.26023392,3.216374269,90.74388162,0,1710,43.23,3.1
BOTOȘANI,VLĂDENI,57.51,12.64,8.15,17.84,39.56,GEORGE-NICOLAE SIMION,57.51,47.71284975,26.51773117,RURAL,1.561199001,18.73896753,3.955037469,108.9483402,241.8929461,2402,40.7,0.7
BOTOȘANI,VLĂSINEȘTI,51.52,16.67,6.3,21.65,26.8,GEORGE-NICOLAE SIMION,51.52,47.9250571,26.91696749,RURAL,2.165087957,19.94113667,12.58457375,182.6114988,324.3220339,2956,41.22,0.8
BOTOȘANI,VORNICENI,55.23,20.13,4.9,15.74,20.73,GEORGE-NICOLAE SIMION,55.23,47.97628814,26.6745302,RURAL,1.381769556,14.60151549,2.652106084,75.56784922,57.84966741,4487,37.46,1.1
BOTOȘANI,VORONA,50.62,14.35,7.88,22.36,38.16,GEORGE-NICOLAE SIMION,50.62,47.57321608,26.6267585,RURAL,1.487138264,15.99517685,6.296891747,178.7324375,0,2488,40.36,0.5
BOTOȘANI,VÂRFU CÂMPULUI,40.56,28.49,8.63,18.11,14.54,GEORGE-NICOLAE SIMION,40.56,47.84449242,26.33426423,RURAL,1.449404233,6.493864485,1.716165748,66.36062587,0,3748.666667,34.11,0.2
